date,equity
2023-02-10,1021485.5600000002
2023-02-13,1020732.5600000002
2023-02-14,1019038.3100000002
2023-02-15,1019552.8600000001
2023-02-16,1018299.01
2023-02-17,1014905.96
2023-02-20,1014203.16
2023-02-21,1014203.16
2023-02-22,1014203.16
2023-02-23,1014203.16
2023-02-24,1014203.16
2023-02-27,1014203.16
2023-02-28,1014203.16
2023-03-01,1014203.16
2023-03-02,1014203.16
2023-03-03,1014203.16
2023-03-06,1014203.16
2023-03-08,1014203.16
2023-03-09,1014203.16
2023-03-10,1014203.16
2023-03-13,1014203.16
2023-03-14,1012468.7100000001
2023-03-15,1012887.06
2023-03-16,1011718.66
2023-03-17,1010306.7100000001
2023-03-20,1009626.7100000001
2023-03-21,1010986.7100000001
2023-03-22,1012052.7100000001
2023-03-23,1011799.2100000001
2023-03-24,1008046.2100000001
2023-03-27,1008298.2100000001
2023-03-28,1008896.7100000001
2023-03-29,1010072.7100000001
2023-03-31,1010744.7100000001
2023-04-03,1009422.6100000001
2023-04-05,1008606.7100000001
2023-04-06,1008411.01
2023-04-10,1008194.7100000001
2023-04-11,1008024.76
2023-04-12,1008534.6100000001
2023-04-13,1007952.66
2023-04-17,1009142.31
2023-04-18,1008596.41
2023-04-19,1008431.6100000001
2023-04-20,1009183.51
2023-04-21,1010419.51
2023-04-24,1010671.8600000001
2023-04-25,1007952.66
2023-04-26,1009286.51
2023-04-27,1005995.66
2023-04-28,1005995.66
2023-05-02,1005995.66
2023-05-03,1005995.66
2023-05-04,1005995.66
2023-05-05,1005995.66
2023-05-08,1005995.66
2023-05-09,1005995.66
2023-05-10,1005995.66
2023-05-11,1001069.31
2023-05-12,1002351.91
2023-05-15,1002351.91
2023-05-16,1002351.91
2023-05-17,1002351.91
2023-05-18,1002351.91
2023-05-19,1002351.91
2023-05-22,1002351.91
2023-05-23,1002351.91
2023-05-24,1002351.91
2023-05-25,1002351.91
2023-05-26,1005594.1100000001
2023-05-29,1004666.1100000001
2023-05-30,1004202.1100000001
2023-05-31,1007363.1100000001
2023-06-01,1007363.1100000001
2023-06-02,1007363.1100000001
2023-06-05,1007363.1100000001
2023-06-06,1007363.1100000001
2023-06-07,1007363.1100000001
2023-06-08,1007363.1100000001
2023-06-09,1007363.1100000001
2023-06-12,1007363.1100000001
2023-06-13,1007363.1100000001
2023-06-14,1007363.1100000001
2023-06-15,1007363.1100000001
2023-06-16,1007363.1100000001
2023-06-19,1007363.1100000001
2023-06-20,1007363.1100000001
2023-06-21,1007472.1100000001
2023-06-22,1005946.1100000001
2023-06-23,1005183.1100000001
2023-06-26,1008932.66
2023-06-27,1012869.56
2023-06-28,1016581.3600000001
2023-06-30,1014468.6100000001
2023-07-03,1011737.3600000001
2023-07-04,1009040.2100000001
2023-07-05,1012341.16
2023-07-06,1022149.9600000001
2023-07-07,1015926.4600000001
2023-07-10,1013652.9600000001
2023-07-11,1016056.31
2023-07-12,1015143.41
2023-07-13,1012503.1100000001
2023-07-14,1021411.76
2023-07-17,1021111.4600000001
2023-07-18,1023435.2100000001
2023-07-19,1026102.16
2023-07-20,1026102.16
2023-07-21,1026163.41
2023-07-24,1027257.16
2023-07-25,1027470.66
2023-07-26,1027654.41
2023-07-27,1027355.16
2023-07-28,1028569.66
2023-07-31,1029469.16
2023-08-01,1029469.16
2023-08-02,1028995.3600000001
2023-08-03,1028406.56
2023-08-04,1030205.1600000001
2023-08-07,1028148.9600000001
2023-08-08,1028797.56
2023-08-09,1027182.9600000001
2023-08-10,1027767.1600000001
2023-08-11,1026285.9600000001
2023-08-14,1025057.7600000001
2023-08-16,1025057.7600000001
2023-08-17,1025057.7600000001
2023-08-18,1025057.7600000001
2023-08-21,1025057.7600000001
2023-08-22,1025057.7600000001
2023-08-23,1025057.7600000001
2023-08-24,1025057.7600000001
2023-08-25,1025057.7600000001
2023-08-28,1025057.7600000001
2023-08-29,1025057.7600000001
2023-08-30,1025057.7600000001
2023-08-31,1025057.7600000001
2023-09-01,1025057.7600000001
2023-09-04,1026226.5100000001
2023-09-05,1024824.0100000001
2023-09-06,1022422.7600000001
2023-09-07,1027055.2600000001
2023-09-08,1036217.7600000001
2023-09-11,1036663.2600000001
2023-09-12,1036663.2600000001
2023-09-13,1036663.2600000001
2023-09-14,1036663.2600000001
2023-09-15,1036663.2600000001
2023-09-18,1036663.2600000001
2023-09-20,1036663.2600000001
2023-09-21,1036663.2600000001
2023-09-22,1036327.0100000001
2023-09-25,1035587.2600000001
2023-09-26,1034578.5100000001
2023-09-27,1033973.2600000001
2023-09-28,1034040.5100000001
2023-09-29,1034578.5100000001
2023-10-03,1031014.2600000001
2023-10-04,1031014.2600000001
2023-10-05,1031014.2600000001
2023-10-06,1031014.2600000001
2023-10-09,1031014.2600000001
2023-10-10,1031234.2600000001
