symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,pnl,ret_pct,holding_days
CDSL,2024-12-20,2024-12-24,1860.75,1815.5,85,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3846.25,-2.431815128308479,4
NAM-INDIA,2024-12-23,2024-12-27,745.8,731.25,214,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3113.6999999999903,-1.950925181013674,4
BSE,2024-12-24,2024-12-27,1816.5,1759.5,88,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5016.0,-3.137902559867878,3
WIPRO,2024-11-21,2024-12-31,266.3,288.5,608,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,13497.599999999993,8.336462636124665,40
OFSS,2024-12-20,2024-12-31,11536.5,12047.0,13,dropped out of top 20 rank (now #22 of 44),6636.5,4.42508559788497,11
PAYTM,2024-12-20,2025-01-03,945.25,982.8,168,dropped out of top 20 rank (now #26 of 53),6308.399999999992,3.9724940491933314,14
PERSISTENT,2024-12-24,2025-01-03,6350.9,6405.95,25,dropped out of top 20 rank (now #21 of 53),1376.2500000000045,0.8668062794249698,10
BSE,2025-01-03,2025-01-06,1780.0,1696.5,91,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7598.5,-4.691011235955056,3
NAUKRI,2024-12-20,2025-01-07,1699.0,1687.5,93,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1069.5,-0.6768687463213685,18
POLICYBZR,2024-12-24,2025-01-07,2058.5,2079.55,77,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1620.850000000014,1.0225892640272072,14
DIXON,2025-01-06,2025-01-08,18037.25,17016.089584185265,8,stop,-8169.283326517878,-5.661397473643348,2
KAYNES,2025-01-06,2025-01-08,7166.0,6970.65,22,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4297.700000000008,-2.7260675411666213,2
BLUESTARCO,2025-01-07,2025-01-08,2153.4,2105.65,74,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3533.5,-2.2174236091761834,1
PGEL,2025-01-08,2025-01-09,950.5,922.2,166,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4697.799999999992,-2.97738032614413,1
MAXHEALTH,2024-12-23,2025-01-10,1141.1,1149.9,140,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1232.0000000000255,0.7711856980107124,18
KFINTECH,2025-01-08,2025-01-10,1445.45,1377.7,109,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7384.75,-4.687121657615279,2
LUPIN,2025-01-08,2025-01-10,2252.15,2191.1,70,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4273.500000000013,-2.7107430677352884,2
OBEROIRLTY,2025-01-09,2025-01-10,2246.4,2128.3,70,closed below 200 EMA,-8266.999999999993,-5.25730056980056,1
MUTHOOTFIN,2025-01-09,2025-01-13,2135.1,2096.5,73,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2817.7999999999934,-1.8078778511545046,4
DRREDDY,2025-01-15,2025-01-16,1337.2,1302.75,115,closed below 200 EMA,-3961.7500000000055,-2.576278791504638,1
EICHERMOT,2025-01-17,2025-01-21,5012.3,4969.95,30,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1270.500000000011,-0.8449214931269156,4
MUTHOOTFIN,2025-01-17,2025-01-27,2149.6,2139.0,71,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-752.5999999999935,-0.493114998139188,10
ITC,2025-01-16,2025-01-29,412.7,413.2,374,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,187.0,0.12115338017930632,13
MARICO,2025-01-16,2025-02-04,652.6,677.05,236,dropped out of top 20 rank (now #23 of 26),5770.199999999984,3.7465522525283346,19
BAJAJHLDNG,2025-02-05,2025-02-07,11381.9,11271.15,13,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1439.75,-0.9730361363217033,2
MUTHOOTFIN,2025-02-01,2025-02-11,2182.45,2188.2,71,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,408.25,0.2634653714861823,10
BIOCON,2025-02-10,2025-02-11,377.15,362.0,416,closed below 200 EMA,-6302.3999999999905,-4.016969375580004,1
MANAPPURAM,2025-02-11,2025-02-12,197.5,191.42,790,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4803.20000000001,-3.0784810126582296,1
INDIGO,2025-02-11,2025-02-14,4316.85,4223.3,36,closed below 200 EMA,-3367.8000000000065,-2.1670894286343056,3
WIPRO,2025-02-12,2025-02-14,302.4,300.35,517,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1059.8499999999765,-0.6779100529100357,2
BHARTIARTL,2025-02-17,2025-02-19,1675.55,1645.2,93,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2822.5499999999915,-1.811345528333974,2
MARUTI,2025-02-12,2025-02-20,12655.55,12440.65,12,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2578.7999999999956,-1.6980692265448738,8
BAJAJHLDNG,2025-02-19,2025-02-25,11732.1,11642.05,13,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1170.6500000000142,-0.7675522711194205,6
KOTAKBANK,2025-02-27,2025-02-28,389.5,380.6,404,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3595.599999999991,-2.284980744544285,1
MANAPPURAM,2025-03-03,2025-03-04,199.1,197.58,784,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1191.6799999999857,-0.7634354595680515,1
BAJAJFINSV,2025-03-03,2025-03-04,1838.55,1790.3,84,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4053.0,-2.624350711158252,1
BAJFINANCE,2025-01-13,2025-03-05,715.0,830.0,216,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,24840.0,16.083916083916083,51
BAJFINANCE,2025-03-07,2025-03-10,840.5,834.0,185,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1202.5,-0.7733491969066031,3
SBICARD,2025-02-11,2025-03-13,784.35,829.85,198,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,9009.0,5.800981704596153,30
BLUESTARCO,2025-03-11,2025-03-21,2021.4,2152.7,76,dropped out of top 20 rank (now #26 of 37),9978.79999999998,6.495498169585412,10
SRF,2025-02-21,2025-03-25,2778.9,2945.65,56,dropped out of top 20 rank (now #21 of 41),9338.0,6.000575767389971,32
SHRIRAMFIN,2025-03-28,2025-04-01,656.0,637.45,243,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4507.649999999989,-2.827743902439017,4
SRF,2025-03-28,2025-04-01,2939.15,2879.5,54,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3221.100000000005,-2.02949832434548,4
BAJFINANCE,2025-03-13,2025-04-02,842.0,867.0,185,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,4625.0,2.9691211401425166,20
SBICARD,2025-04-02,2025-04-03,857.0,850.3,186,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1246.2000000000085,-0.7817969661610302,1
INDHOTEL,2025-03-27,2025-04-07,790.55,744.0,202,stop,-9403.099999999991,-5.888305610018341,11
MAZDOCK,2025-04-04,2025-04-07,2542.2,2221.05,62,stop,-19911.299999999977,-12.63275902761386,3
HDFCBANK,2025-04-01,2025-04-07,883.9,878.8,179,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-912.9000000000041,-0.5769883470980952,6
BAJAJFINSV,2025-04-04,2025-04-07,1912.3,1852.65,83,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4950.949999999989,-3.119280447628503,3
FEDERALBNK,2025-04-07,2025-04-11,190.81,190.44,809,dropped out of top 20 rank (now #24 of 30),-299.3300000000037,-0.1939101724228287,4
MAXHEALTH,2025-04-11,2025-04-15,1089.3,1074.1,143,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2173.6000000000067,-1.3953915358487112,4
MFSL,2025-04-07,2025-04-17,1128.45,1218.0,136,dropped out of top 20 rank (now #22 of 47),12178.799999999994,7.935663963844197,10
HDFCLIFE,2025-04-07,2025-04-17,665.95,720.05,231,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,12497.099999999979,8.123733012988943,10
MANAPPURAM,2025-03-11,2025-04-25,201.42,226.93,772,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,19693.720000000016,12.665077946579295,45
CHOLAFIN,2025-04-28,2025-04-29,1525.8,1484.5,103,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4253.899999999995,-2.706776772840469,1
SBIN,2025-04-30,2025-05-05,788.65,790.0,199,dropped out of top 20 rank (now #24 of 50),268.6500000000045,0.17117859633550836,5
MANAPPURAM,2025-05-05,2025-05-06,229.97,227.78,688,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1506.7199999999984,-0.952298125842499,1
MCX,2025-05-06,2025-05-07,1200.0,1211.0,131,dropped out of top 20 rank (now #21 of 48),1441.0,0.9166666666666767,1
INDIGO,2025-04-07,2025-05-08,4988.7,5109.429907986336,30,stop,3621.89723959008,2.4200675123045245,31
LTF,2025-04-30,2025-05-08,164.17,163.53,957,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-612.479999999987,-0.3898398002070924,8
HDFCAMC,2025-05-06,2025-05-09,2083.4,2051.6,75,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2385.0000000000136,-1.526351156762995,3
AXISBANK,2025-05-06,2025-05-09,1161.4,1151.1,135,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1390.5000000000246,-0.8868606853797312,3
CHOLAFIN,2025-05-08,2025-05-09,1531.5,1513.6,102,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1825.8000000000093,-1.168788769180551,1
BAJAJFINSV,2025-05-08,2025-05-09,2006.0,1970.0,78,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2808.0,-1.7946161515453585,1
HINDPETRO,2025-05-08,2025-05-12,359.65,360.3,435,dropped out of top 20 rank (now #33 of 50),282.75000000001484,0.18073126650912652,4
HDFCBANK,2025-05-14,2025-05-15,955.3,966.9,164,dropped out of top 20 rank (now #22 of 69),1902.4000000000037,1.2142782372029703,1
GODFRYPHLP,2025-05-19,2025-05-21,2799.0,2851.0,56,dropped out of top 20 rank (now #25 of 59),2912.0,1.8578063594140826,2
SHRIRAMFIN,2025-05-22,2025-05-29,649.75,652.25,246,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,615.0,0.3847633705271303,7
